id,label
1,1.0470735105627682e-06
2,1.2189782516713876e-08
3,4.5735603748653375e-08
4,6.364673481584759e-07
5,0.9999959468841553
6,0.9998264908790588
7,1.0
8,0.9991244673728943
9,0.9999998807907104
10,0.9999538660049438
11,1.0
12,2.200565489829387e-07
13,0.9999991655349731
14,0.5757076740264893
15,0.9999608993530273
16,0.9995617270469666
17,0.4792657196521759
18,4.3582612518910935e-10
19,1.0
20,0.9978516101837158
21,4.83595918865376e-09
22,0.9984096884727478
23,9.44446777728647e-13
24,0.0005687745288014412
25,0.9933545589447021
26,2.3259478609816142e-07
27,5.987714213340212e-10
28,0.9999983310699463
29,0.6831769347190857
30,1.9328696865272832e-08
31,7.776624443067703e-06
32,0.7962912321090698
33,0.00011144980817334726
34,0.9991353154182434
35,0.9999585151672363
36,0.9994568228721619
37,0.9999986886978149
38,0.9999998807907104
39,0.011319643817842007
40,0.9999861717224121
41,1.2550325362292725e-11
42,1.1343487781034778e-11
43,6.046338017935693e-13
44,0.00030200413311831653
45,0.9998701810836792
46,0.00010595638013910502
47,0.9999080896377563
48,3.5196305248064164e-07
49,4.645914729317635e-14
50,0.9976059198379517
51,1.0
52,0.9999986886978149
53,0.9999953508377075
54,0.9932611584663391
55,0.999797523021698
56,0.00948509480804205
57,6.552856923747186e-09
58,1.0
59,0.006727263331413269
60,0.9999502897262573
61,0.9984492063522339
62,0.006197479087859392
63,0.9808599948883057
64,0.19523751735687256
65,0.0001389825192745775
66,0.0029372998978942633
67,0.0005954785738140345
68,1.0
69,0.0018308453727513552
70,5.5243583145514474e-12
71,0.015912720933556557
72,4.3527700888112975e-10
73,4.8310497963166554e-11
74,1.3961820286567672e-06
75,0.998408854007721
76,4.707101106760092e-05
77,0.0008265498327091336
78,5.1671190703928005e-06
79,4.391285528981825e-06
80,0.996566116809845
81,0.8679338693618774
82,0.9999946355819702
83,1.7327727164229145e-07
84,0.9990828037261963
85,0.00012529856758192182
86,0.19829460978507996
87,0.00032127322629094124
88,1.6907824829104356e-07
89,0.9999949932098389
90,0.6386690735816956
91,0.9528266787528992
92,0.9999967813491821
93,1.0
94,2.20044849008616e-09
95,9.629407941247337e-06
96,0.9999994039535522
97,7.953519434852549e-14
98,0.0012608886463567615
99,0.9999998807907104
100,0.9653494954109192
101,0.9951606392860413
102,4.466023892746307e-05
103,0.9999957084655762
104,0.9998087286949158
105,2.155200854758732e-05
106,1.837845593399834e-05
107,0.9999057054519653
108,0.9999654293060303
109,0.0069677261635661125
110,2.4433752514596563e-06
111,0.003891492262482643
112,4.286337684789032e-07
113,6.440977449528873e-05
114,0.9999947547912598
115,0.9984273910522461
116,1.0
117,0.9999938011169434
118,0.0004927219124510884
119,1.0121294735654374e-07
120,0.905271053314209
121,0.2822435200214386
122,0.9999992847442627
123,0.9992213249206543
124,0.9999126195907593
125,0.9999992847442627
126,0.1168004646897316
127,2.261911504319869e-05
128,1.0
129,1.0
130,0.15556222200393677
131,0.00035216103424318135
132,0.002360700396820903
133,0.9852293133735657
134,0.999997615814209
135,0.9999963045120239
136,0.9898121953010559
137,2.032680912478213e-09
138,0.20482133328914642
139,0.9856207966804504
140,0.939791202545166
141,0.9999984502792358
142,0.00014488116721622646
143,0.0040897768922150135
144,0.9424915909767151
145,0.9993452429771423
146,1.9169475035107908e-11
147,0.0006376173696480691
148,0.6156452894210815
149,0.9999995231628418
150,0.9928551316261292
151,0.004518496338278055
152,0.9998058676719666
153,0.9988490343093872
154,0.9999969005584717
155,0.0005194989498704672
156,1.0
157,0.9999998807907104
158,2.2688928424940968e-07
159,1.8308515791432e-05
160,0.00017287212540395558
161,0.9999954700469971
162,0.9999978542327881
163,0.9999995231628418
164,4.658014347569406e-07
165,0.9754766821861267
166,0.7070015072822571
167,7.513893365285185e-07
168,0.9999980926513672
169,0.9999991655349731
170,0.9655435681343079
171,0.8407512307167053
172,0.33667612075805664
173,0.0029471321031451225
174,1.0
175,1.244310752525346e-12
176,3.6920919228577986e-06
177,7.43989232887543e-07
178,1.105454543903761e-06
179,0.999123752117157
180,0.9934195876121521
181,1.1014761151784125e-11
182,8.148075636427166e-08
183,0.9981815814971924
184,0.9983550906181335
185,0.9997033476829529
186,0.9999394416809082
187,0.9999996423721313
188,0.9999953508377075
189,0.9256374835968018
190,2.641017893267872e-08
191,0.9999688863754272
192,0.9999909400939941
193,0.9940073490142822
194,1.0
195,0.006179464049637318
196,1.35722601157795e-07
197,0.5083410143852234
198,0.9999725818634033
199,0.001064792275428772
200,0.4829474687576294
201,5.381336904974887e-06
202,0.9999970197677612
203,3.93883120564098e-11
204,4.091179062193362e-10
205,1.0
206,0.9999865293502808
207,8.421659003943205e-06
208,0.9994184970855713
209,0.9983474016189575
210,1.0
211,7.040057425911073e-11
212,1.5754441847093403e-05
213,0.06006168574094772
214,0.029800239950418472
215,9.483743790283938e-10
216,2.5028040795405104e-07
217,5.1133058150298893e-05
218,0.9999997615814209
219,1.3494873201125301e-05
220,4.222672032483388e-06
221,0.9999890327453613
222,4.9574646254768595e-06
223,0.00027457400574348867
224,1.0
225,1.9787853489106055e-06
226,7.630960112692264e-07
227,8.883468581188936e-06
228,0.9999998807907104
229,4.227528483530252e-12
230,0.9977883100509644
231,0.00020480704552028328
232,0.5438202619552612
233,0.9999945163726807
234,0.9889653921127319
235,3.813964212895371e-05
236,0.006551267113536596
237,0.9999799728393555
238,0.00028426418430171907
239,0.9999480247497559
240,5.483480336465618e-08
241,1.3494661388335771e-08
242,4.619182902843022e-08
243,0.9972822666168213
244,6.358662358252332e-05
245,3.248885249718114e-08
246,0.8207885026931763
247,2.357793322561863e-13
248,0.9999995231628418
249,0.9995622038841248
250,3.017175398412064e-10
251,1.9680127609139945e-16
252,0.9999998807907104
253,0.0024705941323190928
254,0.9990707635879517
255,0.8777103424072266
256,0.9999680519104004
257,0.022157909348607063
258,1.4680831550428763e-10
259,1.0
260,0.9999285936355591
261,0.9999994039535522
262,1.38764344228548e-05
263,0.9998396635055542
264,0.9980643391609192
265,0.0011260771425440907
266,0.9999921321868896
267,1.0
268,1.0
269,5.1226724195885254e-08
270,6.590318291088693e-10
271,8.351693558950046e-09
272,0.9999970197677612
273,2.2931333205633564e-06
274,0.9994223117828369
275,0.8696368932723999
276,5.276124870334797e-09
277,0.1751338690519333
278,0.9994614720344543
279,0.9993467926979065
280,0.00030306700500659645
281,8.014408376766369e-05
282,5.762881869486591e-07
283,0.9999914169311523
284,1.0246145265568884e-08
285,0.9999810457229614
286,8.634622794545521e-09
287,1.0
288,0.9983811378479004
289,2.0664161581862572e-07
290,0.9999996423721313
291,0.9996753931045532
292,1.3071087545668547e-09
293,1.251968842552742e-05
294,0.949182391166687
295,0.9996196031570435
296,9.366435449464916e-08
297,1.236407920490734e-10
298,0.3929190933704376
299,3.824591203738237e-07
300,0.9999784231185913
301,0.9972039461135864
302,0.9999685287475586
303,1.0
304,0.9999998807907104
305,0.9999728202819824
306,0.000848715309984982
307,0.0011915687937289476
308,0.9999918937683105
309,0.9999994039535522
310,0.9690818786621094
311,0.9592428207397461
312,0.6801683902740479
313,0.9999942779541016
314,0.9095754027366638
315,1.3652342204295564e-05
316,0.9875978827476501
317,1.534037778583297e-06
318,0.9999977350234985
319,3.893827670253813e-05
320,0.9999754428863525
321,0.9999773502349854
322,0.043631020933389664
323,0.9981968998908997
324,1.0
325,4.810686004930176e-05
326,0.46901699900627136
327,0.005858121905475855
328,2.251908597372676e-07
329,0.9999998807907104
330,0.560014545917511
331,0.092807337641716
332,0.21786704659461975
333,2.1693467715522274e-05
334,0.9999876022338867
335,0.9999984502792358
336,0.9986870884895325
337,9.84884081844939e-07
338,0.9999347925186157
339,1.0
340,1.0
341,0.8680588006973267
342,0.9970876574516296
343,0.9299662709236145
344,0.9752793908119202
345,0.8642256259918213
346,1.2385281479510013e-05
347,0.9999996423721313
348,1.7958848275156925e-06
349,0.9946935772895813
350,7.882239151513204e-05
351,0.9999996423721313
352,6.66500810098114e-08
353,4.92834760734695e-06
354,0.0898340716958046
355,4.2704687075456604e-05
356,0.000978941679932177
357,0.9976574182510376
358,0.0005740738706663251
359,0.9989011287689209
360,0.9790043830871582
361,0.00025750114582479
362,0.9999994039535522
363,2.975059365528665e-10
364,1.0
365,3.622390067903325e-07
366,4.011744385934435e-05
367,1.5987974393283366e-06
368,4.941228326060809e-06
369,7.736759471299592e-06
370,6.632368604186922e-05
371,6.849180499557406e-05
372,0.9998651742935181
373,6.314098573056981e-05
374,0.99946528673172
375,0.00025429940433241427
376,0.9999117851257324
377,7.301286586880451e-06
378,0.9999998807907104
379,7.258896630446543e-07
380,0.08345203846693039
381,0.03886793553829193
382,0.9720970988273621
383,3.3162465828961984e-11
384,1.931410409383716e-08
385,4.4353550038067624e-05
386,0.999997615814209
387,0.981029212474823
388,0.9999686479568481
389,6.977304565225495e-07
390,0.9996054768562317
391,0.9969460368156433
392,0.4775126576423645
393,0.9986832737922668
394,9.710389576866874e-07
395,0.006817384622991085
396,0.866736888885498
397,2.6320918777855695e-08
398,0.7261016368865967
399,3.639207989181159e-06
400,0.044900212436914444
401,1.682202855590731e-05
402,0.999981164932251
403,0.00015275565965566784
404,0.9999959468841553
405,0.00010419275349704549
406,1.3761286936642136e-06
407,0.5197132229804993
408,0.9999432563781738
409,0.72442227602005
410,0.9999845027923584
411,4.257221371517517e-05
412,2.6641625936463242e-06
413,1.5376115936049928e-09
414,0.9999359846115112
415,1.9237511878600344e-05
416,0.9999899864196777
417,0.061578426510095596
418,0.0001276730909012258
419,0.04198452830314636
420,2.5273358517097222e-08
421,1.3651711705531255e-10
422,0.0016034472500905395
423,2.1949290385236964e-08
424,9.422795983482501e-07
425,5.294303991831839e-05
426,0.9999868869781494
427,0.11020322144031525
428,0.999996542930603
429,8.157814590958878e-06
430,1.1080075659058997e-12
431,1.9728415168174251e-07
432,0.9827041029930115
433,0.0025507668033242226
434,0.5509287714958191
435,4.9217594789204705e-15
436,0.9597532153129578
437,0.9999701976776123
438,0.7058486938476562
439,8.65798574523069e-06
440,0.4104805290699005
441,0.9999799728393555
442,0.9999971389770508
443,4.629944305634126e-05
444,0.9864975810050964
445,0.9999486207962036
446,0.0004836198640987277
447,1.0
448,0.9999079704284668
449,1.0
450,2.5908507268468384e-06
451,0.9997420907020569
452,0.0015013894299045205
453,1.429539508990274e-07
454,0.9999964237213135
455,0.9998816251754761
456,0.9987465143203735
457,0.02098844386637211
458,0.9999707937240601
459,2.877074791740597e-07
460,0.07946328818798065
461,0.8694263696670532
462,0.9997243285179138
463,0.004728421103209257
464,0.9998235106468201
465,0.9999903440475464
466,3.2681567972758785e-05
467,1.7676739046579466e-14
468,1.0
469,0.0004015953163616359
470,0.007256654091179371
471,0.9999144077301025
472,3.237746568629518e-06
473,8.229853119701147e-05
474,8.892292498785537e-06
475,3.121770175695815e-09
476,0.9999995231628418
477,0.9111926555633545
478,1.0
479,0.00014884103438816965
480,0.0067444718442857265
481,2.288010819029296e-06
482,8.76576891073455e-08
483,0.026244623586535454
484,0.9999998807907104
485,9.394684070684889e-07
486,2.723009318028602e-11
487,0.98039710521698
488,0.9999804496765137
489,0.4231489300727844
490,0.0030834677163511515
491,3.194145037355156e-08
492,0.9851989150047302
493,0.9988290667533875
494,0.9969964027404785
495,0.006406255066394806
496,5.312442226568237e-06
497,0.999811589717865
498,0.003218443365767598
499,1.877833222252434e-09
500,0.9985485672950745
501,0.7140114903450012
502,0.9999958276748657
503,1.538465244088627e-09
504,0.9999561309814453
505,0.998088538646698
506,0.9999998807907104
507,5.529366120526902e-08
508,0.0001288384519284591
509,1.3150176780829526e-10
510,0.0072673168033361435
511,3.3120179523393745e-06
512,1.0
513,1.597418190613098e-06
514,0.9944286346435547
515,0.001330716535449028
516,5.072548083262518e-05
517,1.9966946390552465e-13
518,0.004865426570177078
519,1.0
520,0.9999998807907104
521,5.1568244089139625e-05
522,0.9999997615814209
523,2.4230755180099095e-09
524,0.9564135670661926
525,0.9999523162841797
526,0.9998562335968018
527,0.36713114380836487
528,6.479039257101249e-06
529,0.9999994039535522
530,0.9999310970306396
531,9.076595597434789e-05
532,0.6500720381736755
533,0.9999984502792358
534,0.0008556257816962898
535,0.9999943971633911
536,4.275900573702529e-05
537,0.9994320273399353
538,0.9999998807907104
539,0.9999334812164307
540,1.0360931495360733e-16
541,1.0
542,1.9456640742987474e-08
543,0.9999998807907104
544,0.7830870747566223
545,2.6190548753184106e-13
546,0.9822866320610046
547,1.9754933366228355e-12
548,1.0096649020852055e-05
549,0.9997560381889343
550,0.9217814207077026
551,0.5922567248344421
552,1.1412198546167929e-06
553,0.9094793200492859
554,0.9999946355819702
555,1.402722915599952e-07
556,0.9998526573181152
557,0.0744103267788887
558,9.74090539784811e-07
559,0.00017865945119410753
560,6.465827755164355e-05
561,0.9999756813049316
562,0.9999713897705078
563,0.9999936819076538
564,0.94889235496521
565,5.0363720138779655e-11
566,0.999948263168335
567,0.979435920715332
568,1.841617858211464e-09
569,0.12131528556346893
570,1.0
571,0.7409806847572327
572,0.9860690832138062
573,0.9236103892326355
574,4.172650562850322e-07
575,0.9342091679573059
576,0.49483758211135864
577,0.9999865293502808
578,1.0
579,1.0
580,0.9999966621398926
581,3.385787428200615e-09
582,0.00016414193669334054
583,0.9993526339530945
584,0.959527313709259
585,1.1240992989769438e-06
586,0.9988827109336853
587,1.0
588,0.9993994235992432
589,0.9994402527809143
590,0.00030176236759871244
591,0.0001487292320234701
592,0.9947742819786072
593,0.03675176575779915
594,5.2110202375388326e-08
595,7.877742973505519e-07
596,0.9840367436408997
597,0.013423820957541466
598,0.4369087815284729
599,1.0
600,0.9796820878982544
601,0.03055620566010475
602,0.9700544476509094
603,0.9999699592590332
604,0.9972259402275085
605,0.9999996423721313
606,0.9467198252677917
607,0.00016181572573259473
608,0.44942590594291687
609,1.0
610,3.1468969652337364e-09
611,0.9998843669891357
612,0.0396936759352684
613,0.9999873638153076
614,0.5676292777061462
615,0.999925971031189
616,0.07024512439966202
617,1.0191415711346963e-08
618,0.9988031387329102
619,0.9959869980812073
620,0.1375398188829422
621,1.0
622,1.0
623,0.9999191761016846
624,0.9999587535858154
625,0.9999336004257202
626,0.0013189862947911024
627,0.9999521970748901
628,1.0
629,0.0020056026987731457
630,1.9061781320051097e-10
631,2.013026856317879e-09
632,8.292012410038296e-09
633,8.837671339279041e-05
634,0.9999996423721313
635,0.7677266001701355
636,0.029038023203611374
637,3.113697494283585e-11
638,1.0
639,0.9997983574867249
640,0.9984017014503479
641,1.8645293664576457e-07
642,0.9997925162315369
643,2.8950164487895336e-10
644,0.000841757922898978
645,0.9987610578536987
646,0.810547947883606
647,0.999982476234436
648,0.9999343156814575
649,0.8472603559494019
650,5.256768353945063e-09
651,3.812956856563687e-05
652,1.7916573114007406e-08
653,0.9993460774421692
654,5.541993513408228e-12
655,0.007931643165647984
656,8.386722583964001e-06
657,1.537158595965593e-07
658,2.6289546095625838e-09
659,0.9999903440475464
660,0.9999294281005859
661,6.576872293301284e-13
662,0.9999377727508545
663,0.9999982118606567
664,0.9999985694885254
665,0.9999960660934448
666,0.9996349811553955
667,9.44006872671821e-10
668,0.04624190926551819
669,3.0291893125811153e-12
670,3.4238298667332856e-06
671,0.9999979734420776
672,0.9979023933410645
673,0.9994261264801025
674,0.9999735355377197
675,0.39620569348335266
676,0.00014793011359870434
677,0.8719180822372437
678,0.9531546235084534
